Frame,20230915_CodeDev_KNHS_34A:T1,20230915_CodeDev_KNHS_34A:T10,20230915_CodeDev_KNHS_34A:Sternum,20230915_CodeDev_KNHS_34A:Rnip,20230915_CodeDev_KNHS_34A:Lnip
Frame,T1X,T1Y,T1Z,T10X,T10Y,T10Z,SternumX,SternumY,SternumZ,RnipX,RnipY,RnipZ,LnipX,LnipY,LnipZ
8868,926.352,290.1117,1415.938,869.9989,277.2937,1157.18,1042.292,297.4793,1350.429,1082.779,197.5971,1170.978,1074.025,399.9914,1173.872
8869,926.4561,290.5824,1414.303,870.4011,277.8568,1155.373,1042.63,297.8109,1348.805,1083.193,197.6693,1169.196,1074.654,400.2134,1172.109
8870,926.8223,290.8713,1412.48,871.2229,278.4856,1153.655,1042.973,298.17,1347.284,1083.691,197.7789,1167.523,1075.352,400.4673,1170.439
8871,927.179,291.3784,1410.858,871.3048,278.9789,1151.898,1043.347,298.5724,1345.798,1084.278,197.9639,1165.911,1076.391,400.8878,1168.853
8872,927.44,291.9485,1409.281,871.8546,279.5785,1150.175,1043.803,299.0653,1344.429,1084.921,198.2712,1164.391,1076.858,401.202,1167.359
8873,927.7098,292.5165,1407.76,872.4316,280.1301,1148.544,1044.265,299.6043,1343.125,1085.612,198.5931,1162.981,1077.877,401.6583,1165.931
8874,927.8137,293.2081,1406.385,873.1291,280.7451,1146.947,1044.726,300.1471,1341.86,1086.368,199.0412,1161.681,1078.329,402.0767,1164.673
8875,928.2117,293.8618,1404.954,874.3199,281.4854,1145.432,1045.235,300.7993,1340.589,1087.186,199.5626,1160.459,1079.116,402.6429,1163.435
8876,928.8248,294.4003,1403.468,875.0981,282.1349,1143.953,1045.81,301.4809,1339.44,1088.076,200.1384,1159.346,1079.937,403.2617,1162.306
8877,929.082,295.2141,1402.257,875.4528,282.6227,1142.597,1046.524,302.2527,1338.414,1088.955,200.8136,1158.319,1080.794,403.9395,1161.279
8878,929.5405,295.9203,1401.037,876.7895,283.3681,1141.296,1047.115,302.8877,1337.361,1089.885,201.4809,1157.394,1081.939,404.7282,1160.247
8879,930.0537,296.5125,1399.831,877.8303,284.0327,1140.061,1047.672,303.5443,1336.328,1090.82,202.2479,1156.505,1082.601,405.3546,1159.364
8880,930.3519,297.3342,1398.724,878.3871,284.5325,1138.868,1048.304,304.2626,1335.398,1091.796,203.0117,1155.704,1083.55,406.0959,1158.5
8881,931.1545,297.9501,1397.457,879.5034,285.2195,1137.738,1049.07,305.032,1334.583,1092.796,203.8374,1154.996,1084.572,406.8956,1157.724
8882,931.5033,298.7397,1396.482,881.1564,285.9247,1136.693,1049.755,305.8037,1333.765,1093.858,204.6843,1154.336,1085.959,407.8418,1156.949
8883,932.1282,299.529,1395.393,882.4211,286.5735,1135.641,1050.458,306.5426,1333.021,1094.925,205.5409,1153.77,1086.773,408.5536,1156.294
8884,932.3784,300.4771,1394.612,883.6923,287.2056,1134.643,1051.126,307.2692,1332.371,1096.006,206.3537,1153.299,1087.921,409.4153,1155.746
8885,933.0502,301.1981,1393.711,884.4487,287.6692,1133.684,1051.835,308.0611,1331.859,1097.138,207.1909,1152.958,1089.189,410.2684,1155.276
8886,933.5773,302.0799,1393.003,885.8083,288.3423,1132.764,1052.465,308.8076,1331.419,1098.314,208.0228,1152.707,1090.425,411.1034,1154.887
8887,933.9078,303.0679,1392.571,887.6296,289.0634,1131.919,1053.224,309.654,1331.122,1099.515,208.8929,1152.574,1091.701,411.9342,1154.611
8888,934.4857,303.9597,1392.173,889.0047,289.6744,1131.114,1054.092,310.4825,1331.039,1100.803,209.7345,1152.59,1093.275,412.7857,1154.397
8889,935.1014,304.8398,1391.902,890.2953,290.285,1130.481,1054.89,311.3376,1331.093,1102.068,210.5266,1152.719,1094.227,413.4588,1154.329
8890,935.744,305.7913,1391.818,891.5115,290.8706,1129.942,1055.499,312.1125,1331.16,1103.373,211.3016,1152.928,1095.469,414.1815,1154.335
8891,936.384,306.6741,1391.895,892.6501,291.3769,1129.592,1056.328,312.9658,1331.464,1104.642,212.0283,1153.269,1096.656,414.8459,1154.424
8892,937.052,307.5185,1392.116,893.2054,291.79,1129.472,1056.861,313.6918,1331.793,1105.851,212.679,1153.689,1097.81,415.4389,1154.605
8893,937.7269,308.4077,1392.342,894.2124,292.244,1129.494,1057.47,314.4132,1332.154,1106.995,213.2951,1154.205,1098.877,416.0096,1154.871
8894,938.6494,309.0096,1392.559,895.1475,292.7371,1129.672,1058.202,315.1599,1332.701,1108.005,213.8792,1154.767,1099.827,416.4897,1155.232
8895,939.2695,309.6996,1392.941,895.9948,293.1677,1130.018,1058.605,315.6569,1333.072,1108.892,214.3697,1155.393,1100.69,416.9245,1155.596
8896,939.6541,310.4353,1393.49,896.6814,293.5047,1130.489,1059.263,316.2314,1333.632,1109.649,214.8159,1156.055,1101.755,417.3847,1156.01
8897,940.187,311.0122,1393.993,897.7712,293.9841,1131.135,1059.724,316.757,1334.127,1110.256,215.1792,1156.777,1102.099,417.6166,1156.521
8898,940.6956,311.5944,1394.512,898.351,294.2689,1131.768,1060.087,317.155,1334.584,1110.748,215.614,1157.508,1102.694,417.942,1157.058
8899,941.1342,312.126,1395.096,898.3871,294.4594,1132.486,1060.576,317.5773,1335.152,1111.093,215.9727,1158.256,1103.164,418.2629,1157.618
8900,941.5576,312.5978,1395.756,898.7994,294.7456,1133.25,1061.017,317.9576,1335.786,1111.341,216.3212,1159.08,1103.571,418.5378,1158.287
8901,941.9222,313.0764,1396.541,899.1718,295.094,1134.07,1061.525,318.3717,1336.514,1111.465,216.6927,1159.933,1103.956,418.8342,1158.991
8902,942.2545,313.5373,1397.382,899.8648,295.5411,1135.031,1061.82,318.618,1337.266,1111.527,216.9792,1160.849,1104.539,419.1479,1159.762
8903,942.5897,314.036,1398.321,899.5179,295.7382,1136.012,1062.195,318.9288,1338.126,1111.482,217.2657,1161.807,1104.811,419.3976,1160.574
8904,943.203,314.376,1399.276,900.0968,296.226,1137.119,1062.616,319.2372,1339.092,1111.459,217.5028,1162.822,1104.796,419.5239,1161.517
8905,943.2967,314.9617,1400.567,900.1742,296.6468,1138.336,1062.878,319.4504,1340.131,1111.296,217.6615,1163.892,1105.002,419.696,1162.474
8906,943.7604,315.2191,1401.833,900.1621,297.093,1139.59,1063.001,319.5481,1341.177,1111.056,217.7166,1165.006,1105.12,419.7051,1163.508
8907,943.9711,315.6436,1403.291,900.0638,297.481,1141.054,1063.118,319.6205,1342.385,1110.768,217.7024,1166.171,1105.195,419.6888,1164.621
8908,944.1595,315.9885,1404.807,899.4161,297.8438,1142.588,1063.19,319.6417,1343.623,1110.579,217.5022,1167.418,1105.266,419.6315,1165.78
8909,944.0811,316.4705,1406.511,899.2668,298.3568,1144.203,1063.176,319.5867,1344.974,1110.165,217.3491,1168.696,1105.285,419.4999,1167.03
8910,944.3539,316.667,1408.104,899.1672,298.8531,1145.939,1063.076,319.5369,1346.408,1109.655,217.1441,1170.02,1105.282,419.3302,1168.323
8911,944.1523,317.0735,1409.915,899.0054,299.3578,1147.696,1062.916,319.4065,1347.899,1109.06,216.8402,1171.422,1105.25,419.073,1169.692
8912,944.1134,317.3024,1411.691,899.1874,299.9204,1149.439,1062.691,319.2393,1349.469,1108.45,216.5221,1172.866,1105.169,418.8062,1171.17
8913,944.0041,317.4826,1413.45,898.9078,300.3539,1151.249,1062.437,319.0683,1351.09,1107.811,216.217,1174.391,1105.11,418.4971,1172.711
8914,944.028,317.5477,1415.205,898.5984,300.7895,1153.042,1062.171,318.9468,1352.791,1107.176,215.8916,1175.983,1105.074,418.2144,1174.34
8915,943.5974,317.8594,1417.109,898.2858,301.2087,1154.869,1061.857,318.7674,1354.573,1106.519,215.5877,1177.642,1105.011,417.8634,1176.075
8916,943.3195,317.9721,1418.98,897.9046,301.6239,1156.681,1061.516,318.5945,1356.407,1105.768,215.2393,1179.406,1104.933,417.5562,1177.906
8917,942.9648,318.0276,1420.852,897.4948,302.0423,1158.514,1061.115,318.3812,1358.283,1105.014,214.8989,1181.192,1104.779,417.2025,1179.816
8918,942.609,318.0761,1422.748,897.0498,302.4328,1160.406,1060.702,318.1857,1360.186,1104.248,214.5761,1183.037,1104.658,416.8948,1181.782
8919,942.4329,318.0219,1424.663,896.603,302.8621,1162.303,1060.27,318.0079,1362.14,1103.502,214.2499,1184.971,1104.533,416.5558,1183.863
8920,941.8745,318.1554,1426.697,896.1324,303.3001,1164.261,1059.832,317.804,1364.153,1102.709,213.9433,1186.937,1104.362,416.2003,1185.974
8921,941.4592,318.1743,1428.713,895.5947,303.7181,1166.283,1059.367,317.542,1366.145,1101.856,213.599,1188.921,1104.147,415.8296,1188.148
8922,941.0311,318.1518,1430.726,895.0547,304.1491,1168.339,1058.827,317.2769,1368.134,1100.958,213.2603,1190.927,1103.953,415.44,1190.359
8923,940.7133,317.9571,1432.707,894.4938,304.6501,1170.399,1058.237,316.9133,1370.139,1100.017,212.8767,1192.947,1103.686,415.0584,1192.56
8924,940.0671,317.9888,1434.797,893.9509,305.1019,1172.51,1057.624,316.5514,1372.139,1098.995,212.5412,1194.975,1103.654,414.7397,1194.87
8925,939.5544,317.8776,1436.809,893.4102,305.5832,1174.64,1056.969,316.1987,1374.091,1098.038,212.1783,1196.977,1103.342,414.3445,1197.139
8926,939.0367,317.8129,1438.767,892.8861,306.1159,1176.713,1056.309,315.8368,1376.036,1097.003,211.8687,1198.978,1102.807,413.9327,1199.486
8927,938.5105,317.7314,1440.709,892.3676,306.5989,1178.767,1055.647,315.4996,1377.967,1095.944,211.5545,1201.033,1102.668,413.6172,1201.776
8928,937.9743,317.6721,1442.602,891.7809,307.1165,1180.753,1054.953,315.2064,1379.876,1094.939,211.3097,1203.056,1102.353,413.2784,1204.127
8929,937.3962,317.6524,1444.45,891.2557,307.6451,1182.697,1054.233,314.9168,1381.773,1093.909,211.1233,1205.057,1101.818,412.942,1206.434
8930,936.855,317.6553,1446.214,890.7309,308.1447,1184.602,1053.552,314.6834,1383.602,1092.95,210.9386,1207.059,1101.463,412.6803,1208.752
8931,936.2487,317.6511,1447.953,890.1511,308.666,1186.477,1052.897,314.4798,1385.443,1091.936,210.804,1209.045,1101.23,412.4385,1211.018
8932,935.7288,317.6412,1449.635,889.5322,309.1183,1188.268,1052.207,314.2381,1387.243,1090.946,210.673,1210.99,1100.849,412.1812,1213.253
8933,935.1495,317.6719,1451.261,888.9402,309.677,1190.099,1051.488,314.0649,1389.011,1089.961,210.5487,1212.869,1100.457,411.9183,1215.457
8934,934.5901,317.6873,1452.836,888.3697,310.2264,1191.829,1050.838,313.8404,1390.714,1088.948,210.4259,1214.704,1100.013,411.6817,1217.544
8935,934.0432,317.7082,1454.322,887.8037,310.7454,1193.497,1050.077,313.6357,1392.349,1087.976,210.2789,1216.474,1099.59,411.4309,1219.605
8936,933.5031,317.7615,1455.753,887.1949,311.3484,1195.184,1049.399,313.4209,1393.923,1087.012,210.1909,1218.176,1099.012,411.1453,1221.58
8937,932.9492,317.8005,1457.118,886.6248,311.8628,1196.78,1048.693,313.256,1395.412,1085.823,210.091,1219.769,1098.669,410.9391,1223.43
8938,932.5692,317.7138,1458.34,886.0054,312.4509,1198.313,1047.974,313.0722,1396.79,1085.007,209.962,1221.292,1098.191,410.6787,1225.163
8939,931.8679,317.846,1459.538,885.4,312.9799,1199.767,1047.204,312.852,1398.085,1083.862,209.819,1222.68,1097.677,410.4397,1226.815
8940,931.3669,317.82,1460.579,884.7606,313.5127,1201.118,1046.471,312.6599,1399.274,1083.01,209.6464,1224.007,1097.104,410.1761,1228.336
8941,930.8487,317.8715,1461.557,884.2015,314.1168,1202.365,1045.728,312.4471,1400.391,1082.041,209.556,1225.2,1096.57,409.9248,1229.778
8942,930.332,317.8978,1462.421,883.5924,314.6625,1203.495,1045.054,312.3277,1401.385,1081.115,209.5212,1226.283,1096.075,409.809,1231.059
8943,929.8442,317.9783,1463.177,882.9906,315.204,1204.513,1044.338,312.2499,1402.276,1080.184,209.5465,1227.243,1095.543,409.6748,1232.246
8944,929.3362,318.0522,1463.856,882.4171,315.8045,1205.358,1043.682,312.1848,1403.123,1079.094,209.5581,1228.132,1095.022,409.5464,1233.333
8945,928.8582,318.1034,1464.416,881.8663,316.3273,1206.123,1043.001,312.1428,1403.806,1078.378,209.6015,1228.9,1094.527,409.4753,1234.286
8946,928.1888,318.1811,1464.917,881.2789,316.9025,1206.753,1042.381,312.1424,1404.388,1077.319,209.7145,1229.505,1093.983,409.3898,1235.146
8947,927.9512,318.2736,1465.231,880.6854,317.4762,1207.329,1041.795,312.1392,1404.866,1076.457,209.8642,1230.005,1093.493,409.3581,1235.833
8948,927.5177,318.3723,1465.513,880.0853,317.9849,1207.805,1041.288,312.171,1405.215,1075.829,209.9856,1230.41,1092.964,409.3439,1236.402
8949,927.0978,318.4374,1465.709,879.4969,318.5251,1208.147,1040.734,312.1815,1405.44,1074.796,210.1084,1230.671,1092.468,409.372,1236.844
8950,926.7387,318.4699,1465.831,878.9078,319.0752,1208.432,1040.198,312.1632,1405.56,1073.962,210.2049,1230.773,1091.921,409.3471,1237.141
8951,926.3642,318.5416,1465.832,878.334,319.5888,1208.628,1039.657,312.1355,1405.528,1073.324,210.2816,1230.752,1091.351,409.3494,1237.285
8952,926.0116,318.5612,1465.736,877.75,320.0797,1208.691,1039.163,312.1115,1405.322,1072.299,210.3559,1230.54,1090.78,409.3398,1237.237
8953,925.6505,318.6577,1465.552,877.1519,320.6078,1208.62,1038.66,312.0638,1405.024,1071.473,210.4891,1230.201,1090.197,409.317,1237.098
8954,925.2706,318.7278,1465.268,876.5525,321.096,1208.443,1038.178,312.0325,1404.635,1070.638,210.5598,1229.728,1089.595,409.3052,1236.773
8955,924.9395,318.7925,1464.891,875.9313,321.5997,1208.179,1037.737,312.0154,1404.097,1069.845,210.6792,1229.089,1088.969,409.3452,1236.289
8956,924.6274,318.8541,1464.423,875.2874,322.0163,1207.771,1037.281,312.0395,1403.431,1069.106,210.7959,1228.344,1088.329,409.4053,1235.701
8957,924.3318,318.9619,1463.859,874.6659,322.4107,1207.246,1036.877,312.1429,1402.702,1068.576,210.9726,1227.467,1087.732,409.471,1234.949
8958,924.0389,319.0898,1463.2,874.0707,322.8614,1206.607,1036.488,312.2176,1401.833,1067.7,211.1794,1226.465,1087.114,409.5845,1234.088
8959,923.7725,319.235,1462.472,873.4727,323.2562,1205.848,1036.145,312.3476,1400.907,1067.25,211.3819,1225.357,1086.51,409.7798,1233.095
8960,923.4993,319.4056,1461.628,872.8364,323.6432,1204.995,1035.755,312.4822,1399.87,1066.43,211.6163,1224.089,1085.921,409.9463,1231.975
8961,923.2304,319.5443,1460.743,872.2316,324.0057,1204.07,1035.429,312.5845,1398.76,1066.019,211.8185,1222.775,1085.299,410.1212,1230.737
8962,923.0035,319.7006,1459.745,871.5828,324.2876,1203.075,1035.093,312.6989,1397.55,1065.242,212.0543,1221.308,1084.677,410.3014,1229.382
8963,922.7433,319.8202,1458.708,870.9245,324.5454,1201.991,1034.8,312.833,1396.257,1064.932,212.2304,1219.771,1084.094,410.4985,1227.897
8964,922.446,319.9097,1457.594,870.3166,324.8288,1200.858,1034.461,312.9855,1394.892,1064.202,212.4414,1218.107,1083.529,410.7799,1226.3
8965,922.1813,320.0165,1456.378,869.7117,325.0751,1199.652,1034.255,313.0291,1393.51,1063.683,212.6037,1216.354,1083.021,411.0458,1224.617
8966,921.9086,320.0857,1455.094,869.1055,325.2976,1198.376,1033.876,313.0885,1391.889,1063.229,212.7505,1214.509,1082.447,411.3648,1222.796
8967,921.6467,320.1675,1453.707,868.5343,325.4808,1196.995,1033.495,313.1893,1390.23,1062.793,212.9383,1212.598,1081.889,411.6765,1220.875
8968,921.4093,320.2263,1452.237,868.0353,325.6595,1195.558,1033.137,313.2942,1388.481,1062.636,213.1359,1210.561,1080.885,411.6667,1218.691
8969,921.1664,320.2818,1450.684,867.4964,325.8023,1193.98,1032.946,313.3549,1386.729,1062.081,213.3324,1208.486,1080.237,411.9371,1216.626
8970,920.9315,320.3163,1449.036,866.9816,325.9373,1192.287,1032.521,313.4803,1384.782,1061.995,213.5735,1206.347,1079.635,412.2545,1214.505
8971,920.7097,320.3168,1447.314,866.4943,326.0338,1190.51,1032.284,313.5842,1382.857,1061.763,213.8954,1204.11,1079.096,412.5712,1212.285
8972,920.4677,320.3017,1445.547,865.9713,326.0758,1188.615,1032.104,313.7367,1380.869,1061.398,214.1777,1201.856,1078.53,412.9661,1210.014
8973,920.287,320.278,1443.714,865.5012,326.1549,1186.596,1031.943,313.8984,1378.82,1061.259,214.5292,1199.537,1078.041,413.3468,1207.714
8974,920.1185,320.2364,1441.847,865.0731,326.1306,1184.545,1031.825,314.0397,1376.742,1061.189,214.9001,1197.154,1077.626,413.8201,1205.404
8975,919.9672,320.1534,1439.947,864.6683,326.1485,1182.457,1031.697,314.1778,1374.621,1061.26,215.2222,1194.813,1077.182,414.2689,1203.02
8976,919.7929,320.0746,1438.033,864.1927,326.1298,1180.328,1031.588,314.3108,1372.464,1061.196,215.6403,1192.376,1076.745,414.6669,1200.614
8977,919.6651,319.961,1436.082,863.8046,326.1114,1178.129,1031.513,314.4645,1370.299,1061.186,215.9947,1189.923,1076.384,415.1545,1198.186
8978,919.5431,319.8587,1434.135,863.4477,326.0695,1175.937,1031.436,314.6207,1368.079,1061.038,216.3783,1187.453,1076.015,415.6149,1195.741
8979,919.4316,319.7411,1432.156,863.049,326.0359,1173.739,1031.357,314.7081,1365.868,1061.077,216.7479,1184.943,1075.704,416.0493,1193.289
8980,919.281,319.6032,1430.141,862.7112,325.9874,1171.548,1031.316,314.8072,1363.608,1061.102,217.0656,1182.452,1075.397,416.4944,1190.797
8981,919.1676,319.4463,1428.16,862.4221,325.9359,1169.359,1031.283,314.8473,1361.349,1061.134,217.4379,1179.932,1075.1,416.9218,1188.31
8982,919.0196,319.3457,1426.149,862.1113,325.8641,1167.111,1031.237,314.9638,1359.06,1061.359,217.7377,1177.443,1074.814,417.2926,1185.826
8983,918.9403,319.1967,1424.131,861.8895,325.8016,1164.921,1031.234,315.0193,1356.811,1061.472,218.0946,1174.967,1074.559,417.7316,1183.348
8984,918.8668,319.1332,1422.151,861.6791,325.7635,1162.688,1031.309,315.1103,1354.623,1061.616,218.4103,1172.545,1074.375,418.1778,1180.903
8985,918.6549,319.0549,1420.279,861.546,325.6402,1160.497,1031.341,315.2088,1352.491,1061.834,218.7544,1170.144,1073.974,418.4549,1178.464
8986,918.7839,318.9593,1418.297,861.4352,325.5112,1158.334,1031.408,315.3118,1350.41,1062.08,219.0379,1167.848,1074.059,418.9889,1176.15
8987,918.7545,318.9237,1416.418,861.3948,325.3756,1156.19,1031.502,315.3783,1348.458,1062.227,219.2963,1165.596,1073.946,419.3766,1173.856
8988,918.759,318.8767,1414.598,861.3809,325.2153,1154.095,1031.602,315.4431,1346.538,1062.645,219.5494,1163.442,1073.747,419.6791,1171.637
8989,918.7962,318.8125,1412.807,861.4894,325.0217,1152.07,1031.752,315.5102,1344.729,1063.047,219.7577,1161.38,1074.018,420.0916,1169.519
8990,918.8516,318.7158,1411.069,861.6757,324.78,1150.097,1031.919,315.5442,1343.026,1063.443,219.8854,1159.416,1074.178,420.4094,1167.477
8991,918.8276,318.6232,1409.446,861.8992,324.5464,1148.217,1032.096,315.5084,1341.385,1063.899,219.9575,1157.528,1074.345,420.6213,1165.545
8992,918.8967,318.5123,1407.813,862.2411,324.2804,1146.422,1032.296,315.4494,1339.822,1064.247,219.9684,1155.771,1074.64,420.7822,1163.713
8993,918.9601,318.3759,1406.236,862.7032,324.03,1144.711,1032.562,315.3702,1338.316,1064.767,219.9381,1154.133,1075,420.8645,1161.988
8994,919.0803,318.2011,1404.72,863.2076,323.7158,1143.077,1032.873,315.2574,1336.895,1065.37,219.7661,1152.671,1075.374,420.9041,1160.398
8995,919.2379,317.9725,1403.276,863.7714,323.3889,1141.514,1033.142,315.0949,1335.57,1065.793,219.6078,1151.273,1075.857,420.8296,1158.94
8996,919.2861,317.6873,1401.892,864.444,323.0146,1139.981,1033.47,314.8757,1334.29,1066.461,219.3385,1150.034,1076.399,420.6752,1157.59
8997,919.5562,317.477,1400.565,865.1142,322.7114,1138.562,1033.849,314.6169,1333.103,1067.04,219.034,1148.944,1076.991,420.3888,1156.388
8998,919.7361,317.166,1399.29,865.9116,322.3537,1137.16,1034.172,314.321,1332.072,1067.645,218.6555,1148.003,1077.654,420.0693,1155.366
8999,920.1063,316.7834,1398.028,866.7096,321.9908,1135.861,1034.565,313.9874,1331.129,1068.282,218.2662,1147.187,1078.369,419.6199,1154.479
9000,920.202,316.5193,1396.959,867.6418,321.6526,1134.637,1034.96,313.6327,1330.318,1068.892,217.8278,1146.509,1079.207,419.2018,1153.744
9001,920.4428,316.1572,1395.927,868.6454,321.3634,1133.449,1035.409,313.2383,1329.563,1069.784,217.3193,1145.994,1080.096,418.6106,1153.184
9002,920.6876,315.7615,1394.974,869.7253,321.0561,1132.314,1035.912,312.8711,1328.991,1070.631,216.7773,1145.578,1081.08,418.0908,1152.76
9003,920.9576,315.2998,1394.085,870.8262,320.7696,1131.254,1036.388,312.3922,1328.468,1071.556,216.1907,1145.307,1082.119,417.4582,1152.501
9004,921.0516,314.7976,1393.312,872.0864,320.5344,1130.27,1036.939,311.8937,1328.026,1072.588,215.5792,1145.099,1083.239,416.8072,1152.375
9005,921.4999,314.2341,1392.604,873.3633,320.2715,1129.416,1037.523,311.4066,1327.696,1073.684,214.9343,1144.989,1084.439,416.1562,1152.371
9006,921.8414,313.6219,1392.035,874.6993,320.04,1128.624,1038.164,310.8662,1327.48,1074.818,214.2407,1144.97,1085.711,415.4014,1152.509
9007,922.407,312.8352,1391.542,876.0191,319.8425,1127.984,1038.861,310.2944,1327.383,1075.992,213.5192,1145.021,1087.014,414.6342,1152.773
9008,922.7321,312.219,1391.35,877.3889,319.637,1127.463,1039.569,309.6506,1327.419,1077.204,212.784,1145.169,1088.354,413.8715,1153.134
9009,923.2012,311.4486,1391.271,878.7778,319.4337,1127.063,1040.239,308.964,1327.566,1078.26,212.0528,1145.381,1089.722,413.0563,1153.617
9010,923.7492,310.7412,1391.31,880.1145,319.2293,1126.865,1040.898,308.3121,1327.829,1079.521,211.2873,1145.692,1091.054,412.2108,1154.2
9011,924.3679,310.0771,1391.5,881.3997,318.9581,1126.793,1041.542,307.6499,1328.27,1080.677,210.585,1146.116,1092.356,411.4545,1154.89
9012,924.9752,309.4322,1391.797,882.6167,318.6704,1126.854,1042.15,307.0825,1328.886,1081.798,209.9622,1146.604,1093.682,410.7454,1155.667
9013,925.5677,308.9041,1392.127,883.7714,318.3314,1127.035,1042.764,306.5353,1329.554,1082.836,209.3609,1147.202,1094.975,410.0683,1156.526
9014,926.1372,308.3999,1392.541,884.8102,317.9583,1127.397,1043.348,306.0296,1330.333,1083.82,208.81,1147.895,1096.224,409.4017,1157.44
9015,926.7049,307.9906,1393.064,885.7704,317.6023,1127.908,1044.08,305.5898,1331.198,1084.709,208.3182,1148.66,1097.419,408.7752,1158.427
